GAS_ZONES,TIMESERIES,gas_import_ref_quantity,gas_export_ref_quantity
CO,20221223,0,0
CO,20221224,0,0
CO,20221225,0,0
CO,20221226,0,0
CO,20221227,0,0
CO,20221228,0,0
CO,20221229,0,0
CO,20221230,0,0
CO,20221231,0,0
CT,20220101,0,0
CT,20220102,0,0
CT,20220103,0,0
CT,20220104,0,0
CT,20220105,0,0
CT,20220106,0,0
CT,20220107,0,0
CT,20220108,0,0
CT,20220109,0,0
CT,20220110,0,0
CT,20220111,0,0
CT,20220112,0,0
CT,20220113,0,0
CT,20220114,0,0
CT,20220115,0,0
CT,20220116,0,0
CT,20220117,0,0
CT,20220118,0,0
CT,20220119,0,0
CT,20220120,0,0
CT,20220121,0,0
CT,20220122,0,0
CT,20220123,0,0
CT,20220124,0,0
CT,20220125,0,0
CT,20220126,0,0
CT,20220127,0,0
CT,20220128,0,0
CT,20220129,0,0
CT,20220130,0,0
CT,20220131,0,0
CT,20220201,0,0
CT,20220202,0,0
CT,20220203,0,0
CT,20220204,0,0
CT,20220205,0,0
CT,20220206,0,0
CT,20220207,0,0
CT,20220208,0,0
CT,20220209,0,0
CT,20220210,0,0
CT,20220211,0,0
CT,20220212,0,0
CT,20220213,0,0
CT,20220214,0,0
CT,20220215,0,0
CT,20220216,0,0
CT,20220217,0,0
CT,20220218,0,0
CT,20220219,0,0
CT,20220220,0,0
CT,20220221,0,0
CT,20220222,0,0
CT,20220223,0,0
CT,20220224,0,0
CT,20220225,0,0
CT,20220226,0,0
CT,20220227,0,0
CT,20220228,0,0
CT,20220301,0,0
CT,20220302,0,0
CT,20220303,0,0
CT,20220304,0,0
CT,20220305,0,0
CT,20220306,0,0
CT,20220307,0,0
CT,20220308,0,0
CT,20220309,0,0
CT,20220310,0,0
CT,20220311,0,0
CT,20220312,0,0
CT,20220313,0,0
CT,20220314,0,0
CT,20220315,0,0
CT,20220316,0,0
CT,20220317,0,0
CT,20220318,0,0
CT,20220319,0,0
CT,20220320,0,0
CT,20220321,0,0
CT,20220322,0,0
CT,20220323,0,0
CT,20220324,0,0
CT,20220325,0,0
CT,20220326,0,0
CT,20220327,0,0
CT,20220328,0,0
CT,20220329,0,0
CT,20220330,0,0
CT,20220331,0,0
CT,20220401,0,0
CT,20220402,0,0
CT,20220403,0,0
CT,20220404,0,0
CT,20220405,0,0
CT,20220406,0,0
CT,20220407,0,0
CT,20220408,0,0
CT,20220409,0,0
CT,20220410,0,0
CT,20220411,0,0
CT,20220412,0,0
CT,20220413,0,0
CT,20220414,0,0
CT,20220415,0,0
CT,20220416,0,0
CT,20220417,0,0
CT,20220418,0,0
CT,20220419,0,0
CT,20220420,0,0
CT,20220421,0,0
CT,20220422,0,0
CT,20220423,0,0
CT,20220424,0,0
CT,20220425,0,0
CT,20220426,0,0
CT,20220427,0,0
CT,20220428,0,0
CT,20220429,0,0
CT,20220430,0,0
CT,20220501,0,0
CT,20220502,0,0
CT,20220503,0,0
CT,20220504,0,0
CT,20220505,0,0
CT,20220506,0,0
CT,20220507,0,0
CT,20220508,0,0
CT,20220509,0,0
CT,20220510,0,0
CT,20220511,0,0
CT,20220512,0,0
CT,20220513,0,0
CT,20220514,0,0
CT,20220515,0,0
CT,20220516,0,0
CT,20220517,0,0
CT,20220518,0,0
CT,20220519,0,0
CT,20220520,0,0
CT,20220521,0,0
CT,20220522,0,0
CT,20220523,0,0
CT,20220524,0,0
CT,20220525,0,0
CT,20220526,0,0
CT,20220527,0,0
CT,20220528,0,0
CT,20220529,0,0
CT,20220530,0,0
CT,20220531,0,0
CT,20220601,0,0
CT,20220602,0,0
CT,20220603,0,0
CT,20220604,0,0
CT,20220605,0,0
CT,20220606,0,0
CT,20220607,0,0
CT,20220608,0,0
CT,20220609,0,0
CT,20220610,0,0
CT,20220611,0,0
CT,20220612,0,0
CT,20220613,0,0
CT,20220614,0,0
CT,20220615,0,0
CT,20220616,0,0
CT,20220617,0,0
CT,20220618,0,0
CT,20220619,0,0
CT,20220620,0,0
CT,20220621,0,0
CT,20220622,0,0
CT,20220623,0,0
CT,20220624,0,0
CT,20220625,0,0
CT,20220626,0,0
CT,20220627,0,0
CT,20220628,0,0
CT,20220629,0,0
CT,20220630,0,0
CT,20220701,0,0
CT,20220702,0,0
CT,20220703,0,0
CT,20220704,0,0
CT,20220705,0,0
CT,20220706,0,0
CT,20220707,0,0
CT,20220708,0,0
CT,20220709,0,0
CT,20220710,0,0
CT,20220711,0,0
CT,20220712,0,0
CT,20220713,0,0
CT,20220714,0,0
CT,20220715,0,0
CT,20220716,0,0
CT,20220717,0,0
CT,20220718,0,0
CT,20220719,0,0
CT,20220720,0,0
CT,20220721,0,0
CT,20220722,0,0
CT,20220723,0,0
CT,20220724,0,0
CT,20220725,0,0
CT,20220726,0,0
CT,20220727,0,0
CT,20220728,0,0
CT,20220729,0,0
CT,20220730,0,0
CT,20220731,0,0
CT,20220801,0,0
CT,20220802,0,0
CT,20220803,0,0
CT,20220804,0,0
CT,20220805,0,0
CT,20220806,0,0
CT,20220807,0,0
CT,20220808,0,0
CT,20220809,0,0
CT,20220810,0,0
CT,20220811,0,0
CT,20220812,0,0
CT,20220813,0,0
CT,20220814,0,0
CT,20220815,0,0
CT,20220816,0,0
CT,20220817,0,0
CT,20220818,0,0
CT,20220819,0,0
CT,20220820,0,0
CT,20220821,0,0
CT,20220822,0,0
CT,20220823,0,0
CT,20220824,0,0
CT,20220825,0,0
CT,20220826,0,0
CT,20220827,0,0
CT,20220828,0,0
CT,20220829,0,0
CT,20220830,0,0
CT,20220831,0,0
CT,20220901,0,0
CT,20220902,0,0
CT,20220903,0,0
CT,20220904,0,0
CT,20220905,0,0
CT,20220906,0,0
CT,20220907,0,0
CT,20220908,0,0
CT,20220909,0,0
CT,20220910,0,0
CT,20220911,0,0
CT,20220912,0,0
CT,20220913,0,0
CT,20220914,0,0
CT,20220915,0,0
CT,20220916,0,0
CT,20220917,0,0
CT,20220918,0,0
CT,20220919,0,0
CT,20220920,0,0
CT,20220921,0,0
CT,20220922,0,0
CT,20220923,0,0
CT,20220924,0,0
CT,20220925,0,0
CT,20220926,0,0
CT,20220927,0,0
CT,20220928,0,0
CT,20220929,0,0
CT,20220930,0,0
CT,20221001,0,0
CT,20221002,0,0
CT,20221003,0,0
CT,20221004,0,0
CT,20221005,0,0
CT,20221006,0,0
CT,20221007,0,0
CT,20221008,0,0
CT,20221009,0,0
CT,20221010,0,0
CT,20221011,0,0
CT,20221012,0,0
CT,20221013,0,0
CT,20221014,0,0
CT,20221015,0,0
CT,20221016,0,0
CT,20221017,0,0
CT,20221018,0,0
CT,20221019,0,0
CT,20221020,0,0
CT,20221021,0,0
CT,20221022,0,0
CT,20221023,0,0
CT,20221024,0,0
CT,20221025,0,0
CT,20221026,0,0
CT,20221027,0,0
CT,20221028,0,0
CT,20221029,0,0
CT,20221030,0,0
CT,20221031,0,0
CT,20221101,0,0
CT,20221102,0,0
CT,20221103,0,0
CT,20221104,0,0
CT,20221105,0,0
CT,20221106,0,0
CT,20221107,0,0
CT,20221108,0,0
CT,20221109,0,0
CT,20221110,0,0
CT,20221111,0,0
CT,20221112,0,0
CT,20221113,0,0
CT,20221114,0,0
CT,20221115,0,0
CT,20221116,0,0
CT,20221117,0,0
CT,20221118,0,0
CT,20221119,0,0
CT,20221120,0,0
CT,20221121,0,0
CT,20221122,0,0
CT,20221123,0,0
CT,20221124,0,0
CT,20221125,0,0
CT,20221126,0,0
CT,20221127,0,0
CT,20221128,0,0
CT,20221129,0,0
CT,20221130,0,0
CT,20221201,0,0
CT,20221202,0,0
CT,20221203,0,0
CT,20221204,0,0
CT,20221205,0,0
CT,20221206,0,0
CT,20221207,0,0
CT,20221208,0,0
CT,20221209,0,0
CT,20221210,0,0
CT,20221211,0,0
CT,20221212,0,0
CT,20221213,0,0
CT,20221214,0,0
CT,20221215,0,0
CT,20221216,0,0
CT,20221217,0,0
CT,20221218,0,0
CT,20221219,0,0
CT,20221220,0,0
CT,20221221,0,0
CT,20221222,0,0
CT,20221223,0,0
CT,20221224,0,0
CT,20221225,0,0
CT,20221226,0,0
CT,20221227,0,0
CT,20221228,0,0
CT,20221229,0,0
CT,20221230,0,0
CT,20221231,0,0
DC,20220101,0,0
DC,20220102,0,0
DC,20220103,0,0
DC,20220104,0,0
DC,20220105,0,0
DC,20220106,0,0
DC,20220107,0,0
DC,20220108,0,0
DC,20220109,0,0
DC,20220110,0,0
DC,20220111,0,0
DC,20220112,0,0
DC,20220113,0,0
DC,20220114,0,0
DC,20220115,0,0
DC,20220116,0,0
DC,20220117,0,0
DC,20220118,0,0
DC,20220119,0,0
DC,20220120,0,0
DC,20220121,0,0
DC,20220122,0,0
DC,20220123,0,0
DC,20220124,0,0
DC,20220125,0,0
DC,20220126,0,0
DC,20220127,0,0
DC,20220128,0,0
DC,20220129,0,0
DC,20220130,0,0
DC,20220131,0,0
DC,20220201,0,0
DC,20220202,0,0
DC,20220203,0,0
DC,20220204,0,0
DC,20220205,0,0
DC,20220206,0,0
DC,20220207,0,0
DC,20220208,0,0
DC,20220209,0,0
DC,20220210,0,0
DC,20220211,0,0
DC,20220212,0,0
DC,20220213,0,0
DC,20220214,0,0
DC,20220215,0,0
DC,20220216,0,0
DC,20220217,0,0
DC,20220218,0,0
DC,20220219,0,0
DC,20220220,0,0
DC,20220221,0,0
DC,20220222,0,0
DC,20220223,0,0
DC,20220224,0,0
DC,20220225,0,0
DC,20220226,0,0
DC,20220227,0,0
DC,20220228,0,0
DC,20220301,0,0
DC,20220302,0,0
DC,20220303,0,0
DC,20220304,0,0
DC,20220305,0,0
DC,20220306,0,0
DC,20220307,0,0
DC,20220308,0,0
DC,20220309,0,0
DC,20220310,0,0
DC,20220311,0,0
DC,20220312,0,0
DC,20220313,0,0
DC,20220314,0,0
DC,20220315,0,0
DC,20220316,0,0
DC,20220317,0,0
DC,20220318,0,0
DC,20220319,0,0
DC,20220320,0,0
DC,20220321,0,0
DC,20220322,0,0
DC,20220323,0,0
DC,20220324,0,0
DC,20220325,0,0
DC,20220326,0,0
DC,20220327,0,0
DC,20220328,0,0
DC,20220329,0,0
DC,20220330,0,0
DC,20220331,0,0
DC,20220401,0,0
DC,20220402,0,0
DC,20220403,0,0
DC,20220404,0,0
DC,20220405,0,0
DC,20220406,0,0
DC,20220407,0,0
DC,20220408,0,0
DC,20220409,0,0
DC,20220410,0,0
DC,20220411,0,0
DC,20220412,0,0
DC,20220413,0,0
DC,20220414,0,0
DC,20220415,0,0
DC,20220416,0,0
DC,20220417,0,0
DC,20220418,0,0
DC,20220419,0,0
DC,20220420,0,0
DC,20220421,0,0
DC,20220422,0,0
DC,20220423,0,0
DC,20220424,0,0
DC,20220425,0,0
DC,20220426,0,0
DC,20220427,0,0
DC,20220428,0,0
DC,20220429,0,0
DC,20220430,0,0
DC,20220501,0,0
DC,20220502,0,0
DC,20220503,0,0
DC,20220504,0,0
DC,20220505,0,0
DC,20220506,0,0
DC,20220507,0,0
DC,20220508,0,0
DC,20220509,0,0
DC,20220510,0,0
DC,20220511,0,0
DC,20220512,0,0
DC,20220513,0,0
DC,20220514,0,0
DC,20220515,0,0
DC,20220516,0,0
DC,20220517,0,0
DC,20220518,0,0
DC,20220519,0,0
DC,20220520,0,0
DC,20220521,0,0
DC,20220522,0,0
DC,20220523,0,0
DC,20220524,0,0
DC,20220525,0,0
DC,20220526,0,0
DC,20220527,0,0
DC,20220528,0,0
DC,20220529,0,0
DC,20220530,0,0
DC,20220531,0,0
DC,20220601,0,0
DC,20220602,0,0
DC,20220603,0,0
DC,20220604,0,0
DC,20220605,0,0
DC,20220606,0,0
DC,20220607,0,0
DC,20220608,0,0
DC,20220609,0,0
DC,20220610,0,0
DC,20220611,0,0
DC,20220612,0,0
DC,20220613,0,0
DC,20220614,0,0
DC,20220615,0,0
DC,20220616,0,0
DC,20220617,0,0
DC,20220618,0,0
DC,20220619,0,0
DC,20220620,0,0
DC,20220621,0,0
DC,20220622,0,0
DC,20220623,0,0
DC,20220624,0,0
DC,20220625,0,0
DC,20220626,0,0
DC,20220627,0,0
DC,20220628,0,0
DC,20220629,0,0
DC,20220630,0,0
DC,20220701,0,0
DC,20220702,0,0
DC,20220703,0,0
DC,20220704,0,0
DC,20220705,0,0
DC,20220706,0,0
DC,20220707,0,0
DC,20220708,0,0
DC,20220709,0,0
DC,20220710,0,0
DC,20220711,0,0
DC,20220712,0,0
DC,20220713,0,0
DC,20220714,0,0
DC,20220715,0,0
DC,20220716,0,0
DC,20220717,0,0
DC,20220718,0,0
DC,20220719,0,0
DC,20220720,0,0
DC,20220721,0,0
DC,20220722,0,0
DC,20220723,0,0
DC,20220724,0,0
DC,20220725,0,0
DC,20220726,0,0
DC,20220727,0,0
DC,20220728,0,0
DC,20220729,0,0
DC,20220730,0,0
DC,20220731,0,0
DC,20220801,0,0
DC,20220802,0,0
DC,20220803,0,0
DC,20220804,0,0
DC,20220805,0,0
DC,20220806,0,0
DC,20220807,0,0
DC,20220808,0,0
DC,20220809,0,0
DC,20220810,0,0
DC,20220811,0,0
DC,20220812,0,0
DC,20220813,0,0
DC,20220814,0,0
DC,20220815,0,0
DC,20220816,0,0
DC,20220817,0,0
DC,20220818,0,0
DC,20220819,0,0
DC,20220820,0,0
DC,20220821,0,0
DC,20220822,0,0
DC,20220823,0,0
DC,20220824,0,0
DC,20220825,0,0
DC,20220826,0,0
DC,20220827,0,0
DC,20220828,0,0
DC,20220829,0,0
DC,20220830,0,0
DC,20220831,0,0
DC,20220901,0,0
DC,20220902,0,0
DC,20220903,0,0
DC,20220904,0,0
DC,20220905,0,0
DC,20220906,0,0
DC,20220907,0,0
DC,20220908,0,0
DC,20220909,0,0
DC,20220910,0,0
DC,20220911,0,0
DC,20220912,0,0
DC,20220913,0,0
DC,20220914,0,0
DC,20220915,0,0
DC,20220916,0,0
DC,20220917,0,0
DC,20220918,0,0
DC,20220919,0,0
DC,20220920,0,0
DC,20220921,0,0
DC,20220922,0,0
DC,20220923,0,0
DC,20220924,0,0
DC,20220925,0,0
DC,20220926,0,0
DC,20220927,0,0
DC,20220928,0,0
DC,20220929,0,0
DC,20220930,0,0
DC,20221001,0,0
DC,20221002,0,0
DC,20221003,0,0
DC,20221004,0,0
DC,20221005,0,0
DC,20221006,0,0
DC,20221007,0,0
DC,20221008,0,0
DC,20221009,0,0
DC,20221010,0,0
DC,20221011,0,0
DC,20221012,0,0
DC,20221013,0,0
DC,20221014,0,0
DC,20221015,0,0
DC,20221016,0,0
DC,20221017,0,0
DC,20221018,0,0
DC,20221019,0,0
DC,20221020,0,0
DC,20221021,0,0
DC,20221022,0,0
DC,20221023,0,0
DC,20221024,0,0
DC,20221025,0,0
DC,20221026,0,0
DC,20221027,0,0
DC,20221028,0,0
DC,20221029,0,0
DC,20221030,0,0
DC,20221031,0,0
DC,20221101,0,0
DC,20221102,0,0
DC,20221103,0,0
DC,20221104,0,0
DC,20221105,0,0
DC,20221106,0,0
DC,20221107,0,0
DC,20221108,0,0
DC,20221109,0,0
DC,20221110,0,0
DC,20221111,0,0
DC,20221112,0,0
DC,20221113,0,0
DC,20221114,0,0
DC,20221115,0,0
DC,20221116,0,0
DC,20221117,0,0
DC,20221118,0,0
DC,20221119,0,0
DC,20221120,0,0
DC,20221121,0,0
DC,20221122,0,0
DC,20221123,0,0
DC,20221124,0,0
DC,20221125,0,0
DC,20221126,0,0
DC,20221127,0,0
DC,20221128,0,0
DC,20221129,0,0
DC,20221130,0,0
DC,20221201,0,0
DC,20221202,0,0
DC,20221203,0,0
DC,20221204,0,0
DC,20221205,0,0
DC,20221206,0,0
DC,20221207,0,0
DC,20221208,0,0
DC,20221209,0,0
DC,20221210,0,0
DC,20221211,0,0
DC,20221212,0,0
DC,20221213,0,0
DC,20221214,0,0
DC,20221215,0,0
DC,20221216,0,0
DC,20221217,0,0
DC,20221218,0,0
DC,20221219,0,0
DC,20221220,0,0
DC,20221221,0,0
DC,20221222,0,0
DC,20221223,0,0
DC,20221224,0,0
DC,20221225,0,0
DC,20221226,0,0
DC,20221227,0,0
DC,20221228,0,0
DC,20221229,0,0
DC,20221230,0,0
DC,20221231,0,0
DE,20220101,0,0
DE,20220102,0,0
DE,20220103,0,0
DE,20220104,0,0
DE,20220105,0,0
DE,20220106,0,0
DE,20220107,0,0
DE,20220108,0,0
DE,20220109,0,0
DE,20220110,0,0
DE,20220111,0,0
DE,20220112,0,0
DE,20220113,0,0
DE,20220114,0,0
DE,20220115,0,0
DE,20220116,0,0
DE,20220117,0,0
DE,20220118,0,0
DE,20220119,0,0
DE,20220120,0,0
DE,20220121,0,0
DE,20220122,0,0
DE,20220123,0,0
DE,20220124,0,0
DE,20220125,0,0
DE,20220126,0,0
DE,20220127,0,0
DE,20220128,0,0
DE,20220129,0,0
DE,20220130,0,0
DE,20220131,0,0
DE,20220201,0,0
DE,20220202,0,0
DE,20220203,0,0
DE,20220204,0,0
DE,20220205,0,0
DE,20220206,0,0
DE,20220207,0,0
DE,20220208,0,0
DE,20220209,0,0
DE,20220210,0,0
DE,20220211,0,0
DE,20220212,0,0
DE,20220213,0,0
DE,20220214,0,0
DE,20220215,0,0
DE,20220216,0,0
DE,20220217,0,0
DE,20220218,0,0
DE,20220219,0,0
DE,20220220,0,0
DE,20220221,0,0
DE,20220222,0,0
DE,20220223,0,0
DE,20220224,0,0
DE,20220225,0,0
DE,20220226,0,0
DE,20220227,0,0
DE,20220228,0,0
DE,20220301,0,0
DE,20220302,0,0
DE,20220303,0,0
DE,20220304,0,0
DE,20220305,0,0
DE,20220306,0,0
DE,20220307,0,0
DE,20220308,0,0
DE,20220309,0,0
DE,20220310,0,0
DE,20220311,0,0
DE,20220312,0,0
DE,20220313,0,0
DE,20220314,0,0
DE,20220315,0,0
DE,20220316,0,0
DE,20220317,0,0
DE,20220318,0,0
DE,20220319,0,0
DE,20220320,0,0
DE,20220321,0,0
DE,20220322,0,0
DE,20220323,0,0
DE,20220324,0,0
DE,20220325,0,0
DE,20220326,0,0
DE,20220327,0,0
DE,20220328,0,0
DE,20220329,0,0
DE,20220330,0,0
DE,20220331,0,0
DE,20220401,0,0
DE,20220402,0,0
DE,20220403,0,0
DE,20220404,0,0
DE,20220405,0,0
DE,20220406,0,0
DE,20220407,0,0
DE,20220408,0,0
DE,20220409,0,0
DE,20220410,0,0
DE,20220411,0,0
DE,20220412,0,0
DE,20220413,0,0
DE,20220414,0,0
DE,20220415,0,0
DE,20220416,0,0
DE,20220417,0,0
DE,20220418,0,0
DE,20220419,0,0
DE,20220420,0,0
DE,20220421,0,0
DE,20220422,0,0
DE,20220423,0,0
DE,20220424,0,0
DE,20220425,0,0
DE,20220426,0,0
DE,20220427,0,0
DE,20220428,0,0
DE,20220429,0,0
DE,20220430,0,0
DE,20220501,0,0
DE,20220502,0,0
DE,20220503,0,0
DE,20220504,0,0
DE,20220505,0,0
DE,20220506,0,0
DE,20220507,0,0
DE,20220508,0,0
DE,20220509,0,0
DE,20220510,0,0
DE,20220511,0,0
DE,20220512,0,0
DE,20220513,0,0
DE,20220514,0,0
DE,20220515,0,0
DE,20220516,0,0
DE,20220517,0,0
DE,20220518,0,0
DE,20220519,0,0
DE,20220520,0,0
DE,20220521,0,0
DE,20220522,0,0
DE,20220523,0,0
DE,20220524,0,0
DE,20220525,0,0
DE,20220526,0,0
DE,20220527,0,0
DE,20220528,0,0
DE,20220529,0,0
DE,20220530,0,0
DE,20220531,0,0
DE,20220601,0,0
DE,20220602,0,0
DE,20220603,0,0
DE,20220604,0,0
DE,20220605,0,0
DE,20220606,0,0
DE,20220607,0,0
DE,20220608,0,0
DE,20220609,0,0
DE,20220610,0,0
DE,20220611,0,0
DE,20220612,0,0
DE,20220613,0,0
DE,20220614,0,0
DE,20220615,0,0
DE,20220616,0,0
DE,20220617,0,0
DE,20220618,0,0
DE,20220619,0,0
DE,20220620,0,0
DE,20220621,0,0
DE,20220622,0,0
DE,20220623,0,0
DE,20220624,0,0
DE,20220625,0,0
DE,20220626,0,0
DE,20220627,0,0
DE,20220628,0,0
DE,20220629,0,0
DE,20220630,0,0
DE,20220701,0,0
DE,20220702,0,0
DE,20220703,0,0
DE,20220704,0,0
DE,20220705,0,0
DE,20220706,0,0
DE,20220707,0,0
DE,20220708,0,0
DE,20220709,0,0
DE,20220710,0,0
DE,20220711,0,0
DE,20220712,0,0
DE,20220713,0,0
DE,20220714,0,0
DE,20220715,0,0
DE,20220716,0,0
DE,20220717,0,0
DE,20220718,0,0
DE,20220719,0,0
DE,20220720,0,0
DE,20220721,0,0
DE,20220722,0,0
DE,20220723,0,0
DE,20220724,0,0
DE,20220725,0,0
DE,20220726,0,0
DE,20220727,0,0
DE,20220728,0,0
DE,20220729,0,0
DE,20220730,0,0
DE,20220731,0,0
DE,20220801,0,0
DE,20220802,0,0
DE,20220803,0,0
DE,20220804,0,0
DE,20220805,0,0
DE,20220806,0,0
DE,20220807,0,0
DE,20220808,0,0
DE,20220809,0,0
DE,20220810,0,0
DE,20220811,0,0
DE,20220812,0,0
DE,20220813,0,0
DE,20220814,0,0
DE,20220815,0,0
DE,20220816,0,0
DE,20220817,0,0
DE,20220818,0,0
DE,20220819,0,0
DE,20220820,0,0
DE,20220821,0,0
DE,20220822,0,0
DE,20220823,0,0
DE,20220824,0,0
DE,20220825,0,0
DE,20220826,0,0
DE,20220827,0,0
DE,20220828,0,0
DE,20220829,0,0
DE,20220830,0,0
DE,20220831,0,0
DE,20220901,0,0
DE,20220902,0,0
DE,20220903,0,0
DE,20220904,0,0
DE,20220905,0,0
DE,20220906,0,0
DE,20220907,0,0
DE,20220908,0,0
DE,20220909,0,0
DE,20220910,0,0
DE,20220911,0,0
DE,20220912,0,0
DE,20220913,0,0
DE,20220914,0,0
DE,20220915,0,0
DE,20220916,0,0
DE,20220917,0,0
DE,20220918,0,0
DE,20220919,0,0
DE,20220920,0,0
DE,20220921,0,0
DE,20220922,0,0
DE,20220923,0,0
DE,20220924,0,0
DE,20220925,0,0
DE,20220926,0,0
DE,20220927,0,0
DE,20220928,0,0
DE,20220929,0,0
DE,20220930,0,0
DE,20221001,0,0
DE,20221002,0,0
DE,20221003,0,0
DE,20221004,0,0
DE,20221005,0,0
DE,20221006,0,0
DE,20221007,0,0
DE,20221008,0,0
DE,20221009,0,0
DE,20221010,0,0
DE,20221011,0,0
DE,20221012,0,0
DE,20221013,0,0
DE,20221014,0,0
DE,20221015,0,0
DE,20221016,0,0
DE,20221017,0,0
DE,20221018,0,0
DE,20221019,0,0
DE,20221020,0,0
DE,20221021,0,0
DE,20221022,0,0
DE,20221023,0,0
DE,20221024,0,0
DE,20221025,0,0
DE,20221026,0,0
DE,20221027,0,0
DE,20221028,0,0
DE,20221029,0,0
DE,20221030,0,0
DE,20221031,0,0
DE,20221101,0,0
DE,20221102,0,0
DE,20221103,0,0
DE,20221104,0,0
DE,20221105,0,0
DE,20221106,0,0
DE,20221107,0,0
DE,20221108,0,0
DE,20221109,0,0
DE,20221110,0,0
DE,20221111,0,0
DE,20221112,0,0
DE,20221113,0,0
DE,20221114,0,0
DE,20221115,0,0
DE,20221116,0,0
DE,20221117,0,0
DE,20221118,0,0
DE,20221119,0,0
DE,20221120,0,0
DE,20221121,0,0
DE,20221122,0,0
DE,20221123,0,0
DE,20221124,0,0
DE,20221125,0,0
DE,20221126,0,0
DE,20221127,0,0
DE,20221128,0,0
DE,20221129,0,0
DE,20221130,0,0
DE,20221201,0,0
DE,20221202,0,0
DE,20221203,0,0
DE,20221204,0,0
DE,20221205,0,0
DE,20221206,0,0
DE,20221207,0,0
DE,20221208,0,0
DE,20221209,0,0
DE,20221210,0,0
DE,20221211,0,0
DE,20221212,0,0
DE,20221213,0,0
DE,20221214,0,0
DE,20221215,0,0
DE,20221216,0,0
DE,20221217,0,0
DE,20221218,0,0
DE,20221219,0,0
DE,20221220,0,0
DE,20221221,0,0
DE,20221222,0,0
DE,20221223,0,0
DE,20221224,0,0
DE,20221225,0,0
DE,20221226,0,0
DE,20221227,0,0
DE,20221228,0,0
DE,20221229,0,0
DE,20221230,0,0
DE,20221231,0,0
FL,20220101,0,0
FL,20220102,0,0
FL,20220103,0,0
FL,20220104,0,0
FL,20220105,0,0
FL,20220106,0,0
FL,20220107,0,0
FL,20220108,0,0
FL,20220109,0,0
FL,20220110,0,0
FL,20220111,0,0
FL,20220112,0,0
FL,20220113,0,0
FL,20220114,0,0
FL,20220115,0,0
FL,20220116,0,0
FL,20220117,0,0
FL,20220118,0,0
FL,20220119,0,0
FL,20220120,0,0
FL,20220121,0,0
FL,20220122,0,0
FL,20220123,0,0
FL,20220124,0,0
FL,20220125,0,0
FL,20220126,0,0
FL,20220127,0,0
FL,20220128,0,0
FL,20220129,0,0
FL,20220130,0,0
FL,20220131,0,0
FL,20220201,0,0
FL,20220202,0,0
FL,20220203,0,0
FL,20220204,0,0
FL,20220205,0,0
FL,20220206,0,0
FL,20220207,0,0
FL,20220208,0,0
FL,20220209,0,0
FL,20220210,0,0
FL,20220211,0,0
FL,20220212,0,0
FL,20220213,0,0
FL,20220214,0,0
FL,20220215,0,0
FL,20220216,0,0
FL,20220217,0,0
FL,20220218,0,0
FL,20220219,0,0
FL,20220220,0,0
FL,20220221,0,0
FL,20220222,0,0
FL,20220223,0,0
FL,20220224,0,0
FL,20220225,0,0
FL,20220226,0,0
FL,20220227,0,0
FL,20220228,0,0
FL,20220301,0,0
FL,20220302,0,0
FL,20220303,0,0
FL,20220304,0,0
FL,20220305,0,0
FL,20220306,0,0
FL,20220307,0,0
FL,20220308,0,0
FL,20220309,0,0
FL,20220310,0,0
FL,20220311,0,0
FL,20220312,0,0
FL,20220313,0,0
FL,20220314,0,0
FL,20220315,0,0
FL,20220316,0,0
FL,20220317,0,0
FL,20220318,0,0
FL,20220319,0,0
FL,20220320,0,0
FL,20220321,0,0
FL,20220322,0,0
FL,20220323,0,0
FL,20220324,0,0
FL,20220325,0,0
FL,20220326,0,0
FL,20220327,0,0
FL,20220328,0,0
FL,20220329,0,0
FL,20220330,0,0
FL,20220331,0,0
FL,20220401,0,0
FL,20220402,0,0
FL,20220403,0,0
FL,20220404,0,0
FL,20220405,0,0
FL,20220406,0,0
FL,20220407,0,0
FL,20220408,0,0
FL,20220409,0,0
FL,20220410,0,0
FL,20220411,0,0
FL,20220412,0,0
FL,20220413,0,0
FL,20220414,0,0
FL,20220415,0,0
FL,20220416,0,0
FL,20220417,0,0
FL,20220418,0,0
FL,20220419,0,0
FL,20220420,0,0
FL,20220421,0,0
FL,20220422,0,0
FL,20220423,0,0
FL,20220424,0,0
FL,20220425,0,0
FL,20220426,0,0
FL,20220427,0,0
FL,20220428,0,0
FL,20220429,0,0
FL,20220430,0,0
FL,20220501,0,0
FL,20220502,0,0
FL,20220503,0,0
FL,20220504,0,0
FL,20220505,0,0
FL,20220506,0,0
FL,20220507,0,0
FL,20220508,0,0
FL,20220509,0,0
FL,20220510,0,0
FL,20220511,0,0
FL,20220512,0,0
FL,20220513,0,0
FL,20220514,0,0
FL,20220515,0,0
FL,20220516,0,0
FL,20220517,0,0
FL,20220518,0,0
FL,20220519,0,0
FL,20220520,0,0
FL,20220521,0,0
FL,20220522,0,0
FL,20220523,0,0
FL,20220524,0,0
FL,20220525,0,0
FL,20220526,0,0
FL,20220527,0,0
FL,20220528,0,0
FL,20220529,0,0
FL,20220530,0,0
FL,20220531,0,0
FL,20220601,0,0
FL,20220602,0,0
FL,20220603,0,0
FL,20220604,0,0
FL,20220605,0,0
FL,20220606,0,0
FL,20220607,0,0
FL,20220608,0,0
FL,20220609,0,0
FL,20220610,0,0
FL,20220611,0,0
FL,20220612,0,0
FL,20220613,0,0
FL,20220614,0,0
