GAS_ZONES,TIMESERIES,LNG_import_ref_quantity
IA,20220326,0
IA,20220327,0
IA,20220328,0
IA,20220329,0
IA,20220330,0
IA,20220331,0
IA,20220401,0
IA,20220402,0
IA,20220403,0
IA,20220404,0
IA,20220405,0
IA,20220406,0
IA,20220407,0
IA,20220408,0
IA,20220409,0
IA,20220410,0
IA,20220411,0
IA,20220412,0
IA,20220413,0
IA,20220414,0
IA,20220415,0
IA,20220416,0
IA,20220417,0
IA,20220418,0
IA,20220419,0
IA,20220420,0
IA,20220421,0
IA,20220422,0
IA,20220423,0
IA,20220424,0
IA,20220425,0
IA,20220426,0
IA,20220427,0
IA,20220428,0
IA,20220429,0
IA,20220430,0
IA,20220501,0
IA,20220502,0
IA,20220503,0
IA,20220504,0
IA,20220505,0
IA,20220506,0
IA,20220507,0
IA,20220508,0
IA,20220509,0
IA,20220510,0
IA,20220511,0
IA,20220512,0
IA,20220513,0
IA,20220514,0
IA,20220515,0
IA,20220516,0
IA,20220517,0
IA,20220518,0
IA,20220519,0
IA,20220520,0
IA,20220521,0
IA,20220522,0
IA,20220523,0
IA,20220524,0
IA,20220525,0
IA,20220526,0
IA,20220527,0
IA,20220528,0
IA,20220529,0
IA,20220530,0
IA,20220531,0
IA,20220601,0
IA,20220602,0
IA,20220603,0
IA,20220604,0
IA,20220605,0
IA,20220606,0
IA,20220607,0
IA,20220608,0
IA,20220609,0
IA,20220610,0
IA,20220611,0
IA,20220612,0
IA,20220613,0
IA,20220614,0
IA,20220615,0
IA,20220616,0
IA,20220617,0
IA,20220618,0
IA,20220619,0
IA,20220620,0
IA,20220621,0
IA,20220622,0
IA,20220623,0
IA,20220624,0
IA,20220625,0
IA,20220626,0
IA,20220627,0
IA,20220628,0
IA,20220629,0
IA,20220630,0
IA,20220701,0
IA,20220702,0
IA,20220703,0
IA,20220704,0
IA,20220705,0
IA,20220706,0
IA,20220707,0
IA,20220708,0
IA,20220709,0
IA,20220710,0
IA,20220711,0
IA,20220712,0
IA,20220713,0
IA,20220714,0
IA,20220715,0
IA,20220716,0
IA,20220717,0
IA,20220718,0
IA,20220719,0
IA,20220720,0
IA,20220721,0
IA,20220722,0
IA,20220723,0
IA,20220724,0
IA,20220725,0
IA,20220726,0
IA,20220727,0
IA,20220728,0
IA,20220729,0
IA,20220730,0
IA,20220731,0
IA,20220801,0
IA,20220802,0
IA,20220803,0
IA,20220804,0
IA,20220805,0
IA,20220806,0
IA,20220807,0
IA,20220808,0
IA,20220809,0
IA,20220810,0
IA,20220811,0
IA,20220812,0
IA,20220813,0
IA,20220814,0
IA,20220815,0
IA,20220816,0
IA,20220817,0
IA,20220818,0
IA,20220819,0
IA,20220820,0
IA,20220821,0
IA,20220822,0
IA,20220823,0
IA,20220824,0
IA,20220825,0
IA,20220826,0
IA,20220827,0
IA,20220828,0
IA,20220829,0
IA,20220830,0
IA,20220831,0
IA,20220901,0
IA,20220902,0
IA,20220903,0
IA,20220904,0
IA,20220905,0
IA,20220906,0
IA,20220907,0
IA,20220908,0
IA,20220909,0
IA,20220910,0
IA,20220911,0
IA,20220912,0
IA,20220913,0
IA,20220914,0
IA,20220915,0
IA,20220916,0
IA,20220917,0
IA,20220918,0
IA,20220919,0
IA,20220920,0
IA,20220921,0
IA,20220922,0
IA,20220923,0
IA,20220924,0
IA,20220925,0
IA,20220926,0
IA,20220927,0
IA,20220928,0
IA,20220929,0
IA,20220930,0
IA,20221001,0
IA,20221002,0
IA,20221003,0
IA,20221004,0
IA,20221005,0
IA,20221006,0
IA,20221007,0
IA,20221008,0
IA,20221009,0
IA,20221010,0
IA,20221011,0
IA,20221012,0
IA,20221013,0
IA,20221014,0
IA,20221015,0
IA,20221016,0
IA,20221017,0
IA,20221018,0
IA,20221019,0
IA,20221020,0
IA,20221021,0
IA,20221022,0
IA,20221023,0
IA,20221024,0
IA,20221025,0
IA,20221026,0
IA,20221027,0
IA,20221028,0
IA,20221029,0
IA,20221030,0
IA,20221031,0
IA,20221101,0
IA,20221102,0
IA,20221103,0
IA,20221104,0
IA,20221105,0
IA,20221106,0
IA,20221107,0
IA,20221108,0
IA,20221109,0
IA,20221110,0
IA,20221111,0
IA,20221112,0
IA,20221113,0
IA,20221114,0
IA,20221115,0
IA,20221116,0
IA,20221117,0
IA,20221118,0
IA,20221119,0
IA,20221120,0
IA,20221121,0
IA,20221122,0
IA,20221123,0
IA,20221124,0
IA,20221125,0
IA,20221126,0
IA,20221127,0
IA,20221128,0
IA,20221129,0
IA,20221130,0
IA,20221201,0
IA,20221202,0
IA,20221203,0
IA,20221204,0
IA,20221205,0
IA,20221206,0
IA,20221207,0
IA,20221208,0
IA,20221209,0
IA,20221210,0
IA,20221211,0
IA,20221212,0
IA,20221213,0
IA,20221214,0
IA,20221215,0
IA,20221216,0
IA,20221217,0
IA,20221218,0
IA,20221219,0
IA,20221220,0
IA,20221221,0
IA,20221222,0
IA,20221223,0
IA,20221224,0
IA,20221225,0
IA,20221226,0
IA,20221227,0
IA,20221228,0
IA,20221229,0
IA,20221230,0
IA,20221231,0
ID,20220101,0
ID,20220102,0
ID,20220103,0
ID,20220104,0
ID,20220105,0
ID,20220106,0
ID,20220107,0
ID,20220108,0
ID,20220109,0
ID,20220110,0
ID,20220111,0
ID,20220112,0
ID,20220113,0
ID,20220114,0
ID,20220115,0
ID,20220116,0
ID,20220117,0
ID,20220118,0
ID,20220119,0
ID,20220120,0
ID,20220121,0
ID,20220122,0
ID,20220123,0
ID,20220124,0
ID,20220125,0
ID,20220126,0
ID,20220127,0
ID,20220128,0
ID,20220129,0
ID,20220130,0
ID,20220131,0
ID,20220201,0
ID,20220202,0
ID,20220203,0
ID,20220204,0
ID,20220205,0
ID,20220206,0
ID,20220207,0
ID,20220208,0
ID,20220209,0
ID,20220210,0
ID,20220211,0
ID,20220212,0
ID,20220213,0
ID,20220214,0
ID,20220215,0
ID,20220216,0
ID,20220217,0
ID,20220218,0
ID,20220219,0
ID,20220220,0
ID,20220221,0
ID,20220222,0
ID,20220223,0
ID,20220224,0
ID,20220225,0
ID,20220226,0
ID,20220227,0
ID,20220228,0
ID,20220301,0
ID,20220302,0
ID,20220303,0
ID,20220304,0
ID,20220305,0
ID,20220306,0
ID,20220307,0
ID,20220308,0
ID,20220309,0
ID,20220310,0
ID,20220311,0
ID,20220312,0
ID,20220313,0
ID,20220314,0
ID,20220315,0
ID,20220316,0
ID,20220317,0
ID,20220318,0
ID,20220319,0
ID,20220320,0
ID,20220321,0
ID,20220322,0
ID,20220323,0
ID,20220324,0
ID,20220325,0
ID,20220326,0
ID,20220327,0
ID,20220328,0
ID,20220329,0
ID,20220330,0
ID,20220331,0
ID,20220401,0
ID,20220402,0
ID,20220403,0
ID,20220404,0
ID,20220405,0
ID,20220406,0
ID,20220407,0
ID,20220408,0
ID,20220409,0
ID,20220410,0
ID,20220411,0
ID,20220412,0
ID,20220413,0
ID,20220414,0
ID,20220415,0
ID,20220416,0
ID,20220417,0
ID,20220418,0
ID,20220419,0
ID,20220420,0
ID,20220421,0
ID,20220422,0
ID,20220423,0
ID,20220424,0
ID,20220425,0
ID,20220426,0
ID,20220427,0
ID,20220428,0
ID,20220429,0
ID,20220430,0
ID,20220501,0
ID,20220502,0
ID,20220503,0
ID,20220504,0
ID,20220505,0
ID,20220506,0
ID,20220507,0
ID,20220508,0
ID,20220509,0
ID,20220510,0
ID,20220511,0
ID,20220512,0
ID,20220513,0
ID,20220514,0
ID,20220515,0
ID,20220516,0
ID,20220517,0
ID,20220518,0
ID,20220519,0
ID,20220520,0
ID,20220521,0
ID,20220522,0
ID,20220523,0
ID,20220524,0
ID,20220525,0
ID,20220526,0
ID,20220527,0
ID,20220528,0
ID,20220529,0
ID,20220530,0
ID,20220531,0
ID,20220601,0
ID,20220602,0
ID,20220603,0
ID,20220604,0
ID,20220605,0
ID,20220606,0
ID,20220607,0
ID,20220608,0
ID,20220609,0
ID,20220610,0
ID,20220611,0
ID,20220612,0
ID,20220613,0
ID,20220614,0
ID,20220615,0
ID,20220616,0
ID,20220617,0
ID,20220618,0
ID,20220619,0
ID,20220620,0
ID,20220621,0
ID,20220622,0
ID,20220623,0
ID,20220624,0
ID,20220625,0
ID,20220626,0
ID,20220627,0
ID,20220628,0
ID,20220629,0
ID,20220630,0
ID,20220701,0
ID,20220702,0
ID,20220703,0
ID,20220704,0
ID,20220705,0
ID,20220706,0
ID,20220707,0
ID,20220708,0
ID,20220709,0
ID,20220710,0
ID,20220711,0
ID,20220712,0
ID,20220713,0
ID,20220714,0
ID,20220715,0
ID,20220716,0
ID,20220717,0
ID,20220718,0
ID,20220719,0
ID,20220720,0
ID,20220721,0
ID,20220722,0
ID,20220723,0
ID,20220724,0
ID,20220725,0
ID,20220726,0
ID,20220727,0
ID,20220728,0
ID,20220729,0
ID,20220730,0
ID,20220731,0
ID,20220801,0
ID,20220802,0
ID,20220803,0
ID,20220804,0
ID,20220805,0
ID,20220806,0
ID,20220807,0
ID,20220808,0
ID,20220809,0
ID,20220810,0
ID,20220811,0
ID,20220812,0
ID,20220813,0
ID,20220814,0
ID,20220815,0
ID,20220816,0
ID,20220817,0
ID,20220818,0
ID,20220819,0
ID,20220820,0
ID,20220821,0
ID,20220822,0
ID,20220823,0
ID,20220824,0
ID,20220825,0
ID,20220826,0
ID,20220827,0
ID,20220828,0
ID,20220829,0
ID,20220830,0
ID,20220831,0
ID,20220901,0
ID,20220902,0
ID,20220903,0
ID,20220904,0
ID,20220905,0
ID,20220906,0
ID,20220907,0
ID,20220908,0
ID,20220909,0
ID,20220910,0
ID,20220911,0
ID,20220912,0
ID,20220913,0
ID,20220914,0
ID,20220915,0
ID,20220916,0
ID,20220917,0
ID,20220918,0
ID,20220919,0
ID,20220920,0
ID,20220921,0
ID,20220922,0
ID,20220923,0
ID,20220924,0
ID,20220925,0
ID,20220926,0
ID,20220927,0
ID,20220928,0
ID,20220929,0
ID,20220930,0
ID,20221001,0
ID,20221002,0
ID,20221003,0
ID,20221004,0
ID,20221005,0
ID,20221006,0
ID,20221007,0
ID,20221008,0
ID,20221009,0
ID,20221010,0
ID,20221011,0
ID,20221012,0
ID,20221013,0
ID,20221014,0
ID,20221015,0
ID,20221016,0
ID,20221017,0
ID,20221018,0
ID,20221019,0
ID,20221020,0
ID,20221021,0
ID,20221022,0
ID,20221023,0
ID,20221024,0
ID,20221025,0
ID,20221026,0
ID,20221027,0
ID,20221028,0
ID,20221029,0
ID,20221030,0
ID,20221031,0
ID,20221101,0
ID,20221102,0
ID,20221103,0
ID,20221104,0
ID,20221105,0
ID,20221106,0
ID,20221107,0
ID,20221108,0
ID,20221109,0
ID,20221110,0
ID,20221111,0
ID,20221112,0
ID,20221113,0
ID,20221114,0
ID,20221115,0
ID,20221116,0
ID,20221117,0
ID,20221118,0
ID,20221119,0
ID,20221120,0
ID,20221121,0
ID,20221122,0
ID,20221123,0
ID,20221124,0
ID,20221125,0
ID,20221126,0
ID,20221127,0
ID,20221128,0
ID,20221129,0
ID,20221130,0
ID,20221201,0
ID,20221202,0
ID,20221203,0
ID,20221204,0
ID,20221205,0
ID,20221206,0
ID,20221207,0
ID,20221208,0
ID,20221209,0
ID,20221210,0
ID,20221211,0
ID,20221212,0
ID,20221213,0
ID,20221214,0
ID,20221215,0
ID,20221216,0
ID,20221217,0
ID,20221218,0
ID,20221219,0
ID,20221220,0
ID,20221221,0
ID,20221222,0
ID,20221223,0
ID,20221224,0
ID,20221225,0
ID,20221226,0
ID,20221227,0
ID,20221228,0
ID,20221229,0
ID,20221230,0
ID,20221231,0
IL,20220101,0
IL,20220102,0
IL,20220103,0
IL,20220104,0
IL,20220105,0
IL,20220106,0
IL,20220107,0
IL,20220108,0
IL,20220109,0
IL,20220110,0
IL,20220111,0
IL,20220112,0
IL,20220113,0
IL,20220114,0
IL,20220115,0
IL,20220116,0
IL,20220117,0
IL,20220118,0
IL,20220119,0
IL,20220120,0
IL,20220121,0
IL,20220122,0
IL,20220123,0
IL,20220124,0
IL,20220125,0
IL,20220126,0
IL,20220127,0
IL,20220128,0
IL,20220129,0
IL,20220130,0
IL,20220131,0
IL,20220201,0
IL,20220202,0
IL,20220203,0
IL,20220204,0
IL,20220205,0
IL,20220206,0
IL,20220207,0
IL,20220208,0
IL,20220209,0
IL,20220210,0
IL,20220211,0
IL,20220212,0
IL,20220213,0
IL,20220214,0
IL,20220215,0
IL,20220216,0
IL,20220217,0
IL,20220218,0
IL,20220219,0
IL,20220220,0
IL,20220221,0
IL,20220222,0
IL,20220223,0
IL,20220224,0
IL,20220225,0
IL,20220226,0
IL,20220227,0
IL,20220228,0
IL,20220301,0
IL,20220302,0
IL,20220303,0
IL,20220304,0
IL,20220305,0
IL,20220306,0
IL,20220307,0
IL,20220308,0
IL,20220309,0
IL,20220310,0
IL,20220311,0
IL,20220312,0
IL,20220313,0
IL,20220314,0
IL,20220315,0
IL,20220316,0
IL,20220317,0
IL,20220318,0
IL,20220319,0
IL,20220320,0
IL,20220321,0
IL,20220322,0
IL,20220323,0
IL,20220324,0
IL,20220325,0
IL,20220326,0
IL,20220327,0
IL,20220328,0
IL,20220329,0
IL,20220330,0
IL,20220331,0
IL,20220401,0
IL,20220402,0
IL,20220403,0
IL,20220404,0
IL,20220405,0
IL,20220406,0
IL,20220407,0
IL,20220408,0
IL,20220409,0
IL,20220410,0
IL,20220411,0
IL,20220412,0
IL,20220413,0
IL,20220414,0
IL,20220415,0
IL,20220416,0
IL,20220417,0
IL,20220418,0
IL,20220419,0
IL,20220420,0
IL,20220421,0
IL,20220422,0
IL,20220423,0
IL,20220424,0
IL,20220425,0
IL,20220426,0
IL,20220427,0
IL,20220428,0
IL,20220429,0
IL,20220430,0
IL,20220501,0
IL,20220502,0
IL,20220503,0
IL,20220504,0
IL,20220505,0
IL,20220506,0
IL,20220507,0
IL,20220508,0
IL,20220509,0
IL,20220510,0
IL,20220511,0
IL,20220512,0
IL,20220513,0
IL,20220514,0
IL,20220515,0
IL,20220516,0
IL,20220517,0
IL,20220518,0
IL,20220519,0
IL,20220520,0
IL,20220521,0
IL,20220522,0
IL,20220523,0
IL,20220524,0
IL,20220525,0
IL,20220526,0
IL,20220527,0
IL,20220528,0
IL,20220529,0
IL,20220530,0
IL,20220531,0
IL,20220601,0
IL,20220602,0
IL,20220603,0
IL,20220604,0
IL,20220605,0
IL,20220606,0
IL,20220607,0
IL,20220608,0
IL,20220609,0
IL,20220610,0
IL,20220611,0
IL,20220612,0
IL,20220613,0
IL,20220614,0
IL,20220615,0
IL,20220616,0
IL,20220617,0
IL,20220618,0
IL,20220619,0
IL,20220620,0
IL,20220621,0
IL,20220622,0
IL,20220623,0
IL,20220624,0
IL,20220625,0
IL,20220626,0
IL,20220627,0
IL,20220628,0
IL,20220629,0
IL,20220630,0
IL,20220701,0
IL,20220702,0
IL,20220703,0
IL,20220704,0
IL,20220705,0
IL,20220706,0
IL,20220707,0
IL,20220708,0
IL,20220709,0
IL,20220710,0
IL,20220711,0
IL,20220712,0
IL,20220713,0
IL,20220714,0
IL,20220715,0
IL,20220716,0
IL,20220717,0
IL,20220718,0
IL,20220719,0
IL,20220720,0
IL,20220721,0
IL,20220722,0
IL,20220723,0
IL,20220724,0
IL,20220725,0
IL,20220726,0
IL,20220727,0
IL,20220728,0
IL,20220729,0
IL,20220730,0
IL,20220731,0
IL,20220801,0
IL,20220802,0
IL,20220803,0
IL,20220804,0
IL,20220805,0
IL,20220806,0
IL,20220807,0
IL,20220808,0
IL,20220809,0
IL,20220810,0
IL,20220811,0
IL,20220812,0
IL,20220813,0
IL,20220814,0
IL,20220815,0
IL,20220816,0
IL,20220817,0
IL,20220818,0
IL,20220819,0
IL,20220820,0
IL,20220821,0
IL,20220822,0
IL,20220823,0
IL,20220824,0
IL,20220825,0
IL,20220826,0
IL,20220827,0
IL,20220828,0
IL,20220829,0
IL,20220830,0
IL,20220831,0
IL,20220901,0
IL,20220902,0
IL,20220903,0
IL,20220904,0
IL,20220905,0
IL,20220906,0
IL,20220907,0
IL,20220908,0
IL,20220909,0
IL,20220910,0
IL,20220911,0
IL,20220912,0
IL,20220913,0
IL,20220914,0
IL,20220915,0
IL,20220916,0
IL,20220917,0
IL,20220918,0
IL,20220919,0
IL,20220920,0
IL,20220921,0
IL,20220922,0
IL,20220923,0
IL,20220924,0
IL,20220925,0
IL,20220926,0
IL,20220927,0
IL,20220928,0
IL,20220929,0
IL,20220930,0
IL,20221001,0
IL,20221002,0
IL,20221003,0
IL,20221004,0
IL,20221005,0
IL,20221006,0
IL,20221007,0
IL,20221008,0
IL,20221009,0
IL,20221010,0
IL,20221011,0
IL,20221012,0
IL,20221013,0
IL,20221014,0
IL,20221015,0
IL,20221016,0
IL,20221017,0
IL,20221018,0
IL,20221019,0
IL,20221020,0
IL,20221021,0
IL,20221022,0
IL,20221023,0
IL,20221024,0
IL,20221025,0
IL,20221026,0
IL,20221027,0
IL,20221028,0
IL,20221029,0
IL,20221030,0
IL,20221031,0
IL,20221101,0
IL,20221102,0
IL,20221103,0
IL,20221104,0
IL,20221105,0
IL,20221106,0
IL,20221107,0
IL,20221108,0
IL,20221109,0
IL,20221110,0
IL,20221111,0
IL,20221112,0
IL,20221113,0
IL,20221114,0
IL,20221115,0
IL,20221116,0
IL,20221117,0
IL,20221118,0
IL,20221119,0
IL,20221120,0
IL,20221121,0
IL,20221122,0
IL,20221123,0
IL,20221124,0
IL,20221125,0
IL,20221126,0
IL,20221127,0
IL,20221128,0
IL,20221129,0
IL,20221130,0
IL,20221201,0
IL,20221202,0
IL,20221203,0
IL,20221204,0
IL,20221205,0
IL,20221206,0
IL,20221207,0
IL,20221208,0
IL,20221209,0
IL,20221210,0
IL,20221211,0
IL,20221212,0
IL,20221213,0
IL,20221214,0
IL,20221215,0
IL,20221216,0
IL,20221217,0
IL,20221218,0
IL,20221219,0
IL,20221220,0
IL,20221221,0
IL,20221222,0
IL,20221223,0
IL,20221224,0
IL,20221225,0
IL,20221226,0
IL,20221227,0
IL,20221228,0
IL,20221229,0
IL,20221230,0
IL,20221231,0
IN,20220101,0
IN,20220102,0
IN,20220103,0
IN,20220104,0
IN,20220105,0
IN,20220106,0
IN,20220107,0
IN,20220108,0
IN,20220109,0
IN,20220110,0
IN,20220111,0
IN,20220112,0
IN,20220113,0
IN,20220114,0
IN,20220115,0
IN,20220116,0
IN,20220117,0
IN,20220118,0
IN,20220119,0
IN,20220120,0
IN,20220121,0
IN,20220122,0
IN,20220123,0
IN,20220124,0
IN,20220125,0
IN,20220126,0
IN,20220127,0
IN,20220128,0
IN,20220129,0
IN,20220130,0
IN,20220131,0
IN,20220201,0
IN,20220202,0
IN,20220203,0
IN,20220204,0
IN,20220205,0
IN,20220206,0
IN,20220207,0
IN,20220208,0
IN,20220209,0
IN,20220210,0
IN,20220211,0
IN,20220212,0
IN,20220213,0
IN,20220214,0
IN,20220215,0
IN,20220216,0
IN,20220217,0
IN,20220218,0
IN,20220219,0
IN,20220220,0
IN,20220221,0
IN,20220222,0
IN,20220223,0
IN,20220224,0
IN,20220225,0
IN,20220226,0
IN,20220227,0
IN,20220228,0
IN,20220301,0
IN,20220302,0
IN,20220303,0
IN,20220304,0
IN,20220305,0
IN,20220306,0
IN,20220307,0
IN,20220308,0
IN,20220309,0
IN,20220310,0
IN,20220311,0
IN,20220312,0
IN,20220313,0
IN,20220314,0
IN,20220315,0
IN,20220316,0
IN,20220317,0
IN,20220318,0
IN,20220319,0
IN,20220320,0
IN,20220321,0
IN,20220322,0
IN,20220323,0
IN,20220324,0
IN,20220325,0
IN,20220326,0
IN,20220327,0
IN,20220328,0
IN,20220329,0
IN,20220330,0
IN,20220331,0
IN,20220401,0
IN,20220402,0
IN,20220403,0
IN,20220404,0
IN,20220405,0
IN,20220406,0
IN,20220407,0
IN,20220408,0
IN,20220409,0
IN,20220410,0
IN,20220411,0
IN,20220412,0
IN,20220413,0
IN,20220414,0
IN,20220415,0
IN,20220416,0
IN,20220417,0
IN,20220418,0
IN,20220419,0
IN,20220420,0
IN,20220421,0
IN,20220422,0
IN,20220423,0
IN,20220424,0
IN,20220425,0
IN,20220426,0
IN,20220427,0
IN,20220428,0
IN,20220429,0
IN,20220430,0
IN,20220501,0
IN,20220502,0
IN,20220503,0
IN,20220504,0
IN,20220505,0
IN,20220506,0
IN,20220507,0
IN,20220508,0
IN,20220509,0
IN,20220510,0
IN,20220511,0
IN,20220512,0
IN,20220513,0
IN,20220514,0
IN,20220515,0
IN,20220516,0
IN,20220517,0
IN,20220518,0
IN,20220519,0
IN,20220520,0
IN,20220521,0
IN,20220522,0
IN,20220523,0
IN,20220524,0
IN,20220525,0
IN,20220526,0
IN,20220527,0
IN,20220528,0
IN,20220529,0
IN,20220530,0
IN,20220531,0
IN,20220601,0
IN,20220602,0
IN,20220603,0
IN,20220604,0
IN,20220605,0
IN,20220606,0
IN,20220607,0
IN,20220608,0
IN,20220609,0
IN,20220610,0
IN,20220611,0
IN,20220612,0
IN,20220613,0
IN,20220614,0
IN,20220615,0
IN,20220616,0
IN,20220617,0
IN,20220618,0
IN,20220619,0
IN,20220620,0
IN,20220621,0
IN,20220622,0
IN,20220623,0
IN,20220624,0
IN,20220625,0
IN,20220626,0
IN,20220627,0
IN,20220628,0
IN,20220629,0
IN,20220630,0
IN,20220701,0
IN,20220702,0
IN,20220703,0
IN,20220704,0
IN,20220705,0
IN,20220706,0
IN,20220707,0
IN,20220708,0
IN,20220709,0
IN,20220710,0
IN,20220711,0
IN,20220712,0
IN,20220713,0
IN,20220714,0
IN,20220715,0
IN,20220716,0
IN,20220717,0
IN,20220718,0
IN,20220719,0
IN,20220720,0
IN,20220721,0
IN,20220722,0
IN,20220723,0
IN,20220724,0
IN,20220725,0
IN,20220726,0
IN,20220727,0
IN,20220728,0
IN,20220729,0
IN,20220730,0
IN,20220731,0
IN,20220801,0
IN,20220802,0
IN,20220803,0
IN,20220804,0
IN,20220805,0
IN,20220806,0
IN,20220807,0
IN,20220808,0
IN,20220809,0
IN,20220810,0
IN,20220811,0
IN,20220812,0
IN,20220813,0
IN,20220814,0
IN,20220815,0
IN,20220816,0
IN,20220817,0
IN,20220818,0
IN,20220819,0
IN,20220820,0
IN,20220821,0
IN,20220822,0
IN,20220823,0
IN,20220824,0
IN,20220825,0
IN,20220826,0
IN,20220827,0
IN,20220828,0
IN,20220829,0
IN,20220830,0
IN,20220831,0
IN,20220901,0
IN,20220902,0
IN,20220903,0
IN,20220904,0
IN,20220905,0
IN,20220906,0
IN,20220907,0
IN,20220908,0
IN,20220909,0
IN,20220910,0
IN,20220911,0
IN,20220912,0
IN,20220913,0
IN,20220914,0
IN,20220915,0
IN,20220916,0
IN,20220917,0
IN,20220918,0
IN,20220919,0
IN,20220920,0
IN,20220921,0
IN,20220922,0
IN,20220923,0
IN,20220924,0
IN,20220925,0
IN,20220926,0
IN,20220927,0
IN,20220928,0
IN,20220929,0
IN,20220930,0
IN,20221001,0
IN,20221002,0
IN,20221003,0
IN,20221004,0
IN,20221005,0
IN,20221006,0
IN,20221007,0
IN,20221008,0
IN,20221009,0
IN,20221010,0
IN,20221011,0
IN,20221012,0
IN,20221013,0
IN,20221014,0
IN,20221015,0
IN,20221016,0
IN,20221017,0
IN,20221018,0
IN,20221019,0
IN,20221020,0
IN,20221021,0
IN,20221022,0
IN,20221023,0
IN,20221024,0
IN,20221025,0
IN,20221026,0
IN,20221027,0
IN,20221028,0
IN,20221029,0
IN,20221030,0
IN,20221031,0
IN,20221101,0
IN,20221102,0
IN,20221103,0
IN,20221104,0
IN,20221105,0
IN,20221106,0
IN,20221107,0
IN,20221108,0
IN,20221109,0
IN,20221110,0
IN,20221111,0
IN,20221112,0
IN,20221113,0
IN,20221114,0
IN,20221115,0
IN,20221116,0
IN,20221117,0
IN,20221118,0
IN,20221119,0
IN,20221120,0
IN,20221121,0
IN,20221122,0
IN,20221123,0
IN,20221124,0
IN,20221125,0
IN,20221126,0
IN,20221127,0
IN,20221128,0
IN,20221129,0
IN,20221130,0
IN,20221201,0
IN,20221202,0
IN,20221203,0
IN,20221204,0
IN,20221205,0
IN,20221206,0
IN,20221207,0
IN,20221208,0
IN,20221209,0
IN,20221210,0
IN,20221211,0
IN,20221212,0
IN,20221213,0
IN,20221214,0
IN,20221215,0
IN,20221216,0
IN,20221217,0
IN,20221218,0
IN,20221219,0
IN,20221220,0
IN,20221221,0
IN,20221222,0
IN,20221223,0
IN,20221224,0
IN,20221225,0
IN,20221226,0
IN,20221227,0
IN,20221228,0
IN,20221229,0
IN,20221230,0
IN,20221231,0
KS,20220101,0
KS,20220102,0
KS,20220103,0
KS,20220104,0
KS,20220105,0
KS,20220106,0
KS,20220107,0
KS,20220108,0
KS,20220109,0
KS,20220110,0
KS,20220111,0
KS,20220112,0
KS,20220113,0
KS,20220114,0
KS,20220115,0
KS,20220116,0
KS,20220117,0
KS,20220118,0
KS,20220119,0
KS,20220120,0
KS,20220121,0
KS,20220122,0
KS,20220123,0
KS,20220124,0
KS,20220125,0
KS,20220126,0
KS,20220127,0
KS,20220128,0
KS,20220129,0
KS,20220130,0
KS,20220131,0
KS,20220201,0
KS,20220202,0
KS,20220203,0
KS,20220204,0
KS,20220205,0
KS,20220206,0
KS,20220207,0
KS,20220208,0
KS,20220209,0
KS,20220210,0
KS,20220211,0
KS,20220212,0
KS,20220213,0
KS,20220214,0
KS,20220215,0
KS,20220216,0
KS,20220217,0
KS,20220218,0
KS,20220219,0
KS,20220220,0
KS,20220221,0
KS,20220222,0
KS,20220223,0
KS,20220224,0
KS,20220225,0
KS,20220226,0
KS,20220227,0
KS,20220228,0
KS,20220301,0
KS,20220302,0
KS,20220303,0
KS,20220304,0
KS,20220305,0
KS,20220306,0
KS,20220307,0
KS,20220308,0
KS,20220309,0
KS,20220310,0
KS,20220311,0
KS,20220312,0
KS,20220313,0
KS,20220314,0
KS,20220315,0
KS,20220316,0
KS,20220317,0
KS,20220318,0
KS,20220319,0
KS,20220320,0
KS,20220321,0
KS,20220322,0
KS,20220323,0
KS,20220324,0
KS,20220325,0
KS,20220326,0
KS,20220327,0
KS,20220328,0
KS,20220329,0
KS,20220330,0
KS,20220331,0
KS,20220401,0
KS,20220402,0
KS,20220403,0
KS,20220404,0
KS,20220405,0
KS,20220406,0
KS,20220407,0
KS,20220408,0
KS,20220409,0
KS,20220410,0
KS,20220411,0
KS,20220412,0
KS,20220413,0
KS,20220414,0
KS,20220415,0
KS,20220416,0
KS,20220417,0
KS,20220418,0
KS,20220419,0
KS,20220420,0
KS,20220421,0
KS,20220422,0
KS,20220423,0
KS,20220424,0
KS,20220425,0
KS,20220426,0
KS,20220427,0
KS,20220428,0
KS,20220429,0
KS,20220430,0
KS,20220501,0
KS,20220502,0
KS,20220503,0
KS,20220504,0
KS,20220505,0
KS,20220506,0
KS,20220507,0
KS,20220508,0
KS,20220509,0
KS,20220510,0
KS,20220511,0
KS,20220512,0
KS,20220513,0
KS,20220514,0
KS,20220515,0
KS,20220516,0
KS,20220517,0
KS,20220518,0
KS,20220519,0
KS,20220520,0
KS,20220521,0
KS,20220522,0
KS,20220523,0
KS,20220524,0
KS,20220525,0
KS,20220526,0
KS,20220527,0
KS,20220528,0
KS,20220529,0
KS,20220530,0
KS,20220531,0
KS,20220601,0
KS,20220602,0
KS,20220603,0
KS,20220604,0
KS,20220605,0
KS,20220606,0
KS,20220607,0
KS,20220608,0
KS,20220609,0
KS,20220610,0
KS,20220611,0
KS,20220612,0
KS,20220613,0
KS,20220614,0
KS,20220615,0
KS,20220616,0
KS,20220617,0
KS,20220618,0
KS,20220619,0
KS,20220620,0
KS,20220621,0
KS,20220622,0
KS,20220623,0
KS,20220624,0
KS,20220625,0
